lat,lon,name,בעלות,כתובת,לשכת בריאות,מנהל,מס' טלפון,מס' פקס,נפה,סוג,עיר/ישוב,קוד מוסד
,,קיבוץ ניר יצחק,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר מרקוביץ משה",057-983332,,באר שבע,מרפאות שיניים של תאגידים,ניר יצחק,556H5
31.33572999999999,34.394087,קיבוץ נירים,ציבורי,קיבוץ נירים ד.נ.,לשכת בריאות באר שבע,"ד""ר שדה מיכל",08-985490,,באר שבע,מרפאות שיניים של תאגידים,נירים,55665
31.883208,34.859237,קיבוץ נען,ציבורי,קיבוץ נען 76829,לשכת בריאות רמלה,"ד""ר הורביץ מארק",08-442844,,רמלה,מרפאות שיניים של תאגידים,נען,55693
31.922789,34.821191,קיבוץ נצר סירני,ציבורי,קיבוץ נצר סירני,לשכת בריאות רמלה,"ד""ר וינר בוריס",08-278165,,רמלה,מרפאות שיניים של תאגידים,נצר סרני,556B6
31.687184,34.982523,"קיבוץ נתיב הל""ה",ציבורי,"נתיב הל""ה ירושלים 99855",לשכת בריאות ירושלים,"ד""ר אסייג שמעון מאיר",02-900260,,ירושלים,מרפאות שיניים של תאגידים,נתיב הלה,55681
,,קיבוץ סאסא,ציבורי,ד.נ. מרום הגליל,לשכת בריאות צפת,"ד""ר מירצה דן",06-6988518,,צפת,מרפאות שיניים של תאגידים,סאסא,556N1
31.238309,34.341987,קיבוץ סופה,ציבורי,קיבוץ סופה,לשכת בריאות באר שבע,"ד""ר נבט רולן",07-985911,,באר שבע,מרפאות שיניים של תאגידים,סופה,556J4
,,קיבוץ עין גב,ציבורי,ד.נ. עמק הירדן,לשכת בריאות טבריה,"ד""ר שטרן סלבדור",04-6658033,,כנרת,מרפאות שיניים של תאגידים,עין גב,556L8
31.46717409999999,35.3958142,קיבוץ עין גדי,ציבורי,ד.נ. ים המלח,לשכת בריאות באר שבע,"ד""ר זלצר חסיאל",08-584910,,באר שבע,מרפאות שיניים של תאגידים,עין גדי,556C0
,,קיבוץ עין דור,ציבורי,ד.נ. יזרעאל,לשכת בריאות עפולה,"ד""ר סבו זולטן",04-768311,,יזרעאל,מרפאות שיניים של תאגידים,עין דור,556H9
32.385871,34.939994,קיבוץ עין החורש,ציבורי,קיבוץ עין החורש,לשכת בריאות נתניה,"ד""ר קזאז רחמים",04-367311,,השרון,מרפאות שיניים של תאגידים,עין החורש,556G0
32.902581,35.09303999999999,קיבוץ עין המפרץ,ציבורי,קיבוץ עין המפרץ,לשכת בריאות עכו,"ד""ר שפיגלר אדיר",04-9852382,,עכו,מרפאות שיניים של תאגידים,עין המפרץ,556M0
,,קיבוץ עין הנציב,ציבורי,קיבוץ עין הנציב ד.נ. בית שאן,לשכת בריאות עפולה,"ד""ר פניש אורי",04-582908,,יזרעאל,מרפאות שיניים של תאגידים,עין הנציב,556K2
32.596811,35.100445,קיבוץ עין השופט,ציבורי,קיבוץ עין השופט,לשכת בריאות עפולה,"ד""ר שחר דוד",04-895228,,יזרעאל,מרפאות שיניים של תאגידים,עין השופט,556K9
32.596811,35.100445,קיבוץ עין השופט,ציבורי,קיבוץ עין השופט,לשכת בריאות עפולה,"ד""ר שחר דוד",04-895228,,יזרעאל,מרפאות שיניים של תאגידים,עין השופט,556K9
,,קיבוץ עין השלושה,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר לרמן עודד",07-985711,,באר שבע,מרפאות שיניים של תאגידים,עין השלשה,556M7
32.563099,35.391666,קיבוץ עין חרוד אחוד,ציבורי,קיבוץ עין חרוד אחוד,לשכת בריאות עפולה,"ד""ר פרוסט קרולין",06-6486981,,יזרעאל,מרפאות שיניים של תאגידים,עין חרוד אחוד,556O1
32.5558655,35.39287160000001,קיבוץ עין חרוד מאוחד,ציבורי,קיבוץ עין חרוד מאוחד 18965,לשכת בריאות עפולה,"ד""ר סגל יוסף",04-6535337,,יזרעאל,מרפאות שיניים של תאגידים,עין חרוד מאוחד,55661
,,קיבוץ עין צורים,ציבורי,ד.נ. שדה גת,לשכת בריאות אשקלון,"ד""ר גנדלמן אלכסנדר",08-588227,,אשקלון,מרפאות שיניים של תאגידים,עין צורים,556D3
,,קיבוץ עין שמר,ציבורי,ד.נ. חפר,לשכת בריאות חדרה,"ד""ר זלצמן איתמר",06-6374159,,חדרה,מרפאות שיניים של תאגידים,עין שמר,556T9
,,קיבוץ עלומים,ציבורי,ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר פלמון יעל",08-949782,,באר שבע,מרפאות שיניים של תאגידים,עלומים,556E4
,,קיבוץ עמיר,ציבורי,קיבוץ עמיר ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר קרן תומר",04-954451,,צפת,מרפאות שיניים של תאגידים,עמיר,556J7
31.9343163,34.7248147,קיבוץ פלמחים,ציבורי,ד.נ. עמק שורק,לשכת בריאות רחובות,"ד""ר פוליטי אייל",03-9681399,,רחובות,מרפאות שיניים של תאגידים,פלמחים,556K0
31.203919,34.533291,קיבוץ צאלים,ציבורי,ד.נ. חולדה,לשכת בריאות באר שבע,"ד""ר נבט רולן",07-9989211,,באר שבע,מרפאות שיניים של תאגידים,צאלים,556T5
,,קיבוץ צרעה,ציבורי,קיבוץ צרעה ד.נ. שמשון,לשכת בריאות ירושלים,"ד""ר וינסברג חיט טלי",02-908222,,ירושלים,מרפאות שיניים של תאגידים,צרעה,55688
,,"קיבוץ קלי""ה",ציבורי,ד.נ. צפון ים המלח,לשכת בריאות ירושלים,"ד""ר גולדפלד צבי",02-936222,,ירושלים,מרפאות שיניים של תאגידים,קליה,556D1
33.08609,35.113455,קיבוץ ראש הנקרה,ציבורי,קיבוץ ראש הנקרה,לשכת בריאות עכו,"ד""ר שפיגלר אדיר",04-857111,,עכו,מרפאות שיניים של תאגידים,כפר ראש הנקרה,556J3
,,קיבוץ רבדים,ציבורי,קיבוץ רבדים ד.נ. שקמים 79820,לשכת בריאות אשקלון,"ד""ר ברמן אביעד",08-588777,,אשקלון,מרפאות שיניים של תאגידים,רבדים,55680
,,קיבוץ רביבים,ציבורי,ד.נ. חלוצה,לשכת בריאות באר שבע,"ד""ר בק דמיטרי",08-564512,,באר שבע,מרפאות שיניים של תאגידים,רביבים,55654
,,קיבוץ רוחמה,ציבורי,קיבוץ רוחמה ד.נ. חוף אשקלון,לשכת בריאות אשקלון,"ד""ר סבוב קלמן",08-807101,,אשקלון,מרפאות שיניים של תאגידים,רוחמה,55696
,,קיבוץ רמות מנשה,ציבורי,ד.נ. חבל מגידו,לשכת בריאות עפולה,"ד""ר מטר עארף",04-9895710,,יזרעאל,מרפאות שיניים של תאגידים,רמות מנשה,556Q9
32.678991,35.20403599999999,קיבוץ רמת דוד,ציבורי,קיבוץ רמת דוד,לשכת בריאות עפולה,"ד""ר כריני מטאנס הלא",06-6549002,,יזרעאל,מרפאות שיניים של תאגידים,רמת דוד,556S8
32.218313,34.93828999999999,קיבוץ רמת הכובש,ציבורי,קיבוץ רמת הכובש,לשכת בריאות פתח תקווה,"ד""ר אלפר ארנון",09-458493,,פתח תקווה,מרפאות שיניים של תאגידים,רמת הכובש,556F8
32.609356,35.094079,קיבוץ רמת השופט,ציבורי,קיבוץ רמת השופט,לשכת בריאות עפולה,"ד""ר שחר דוד",04-9898211,,יזרעאל,מרפאות שיניים של תאגידים,רמת השופט,556C9
,,קיבוץ רמת יוחנן,ציבורי,ד.נ. כפר המכבי,לשכת בריאות חיפה,"ד""ר מרום צבי",04-459489,,חיפה,מרפאות שיניים של תאגידים,רמת יוחנן,55692
,,קיבוץ רמת יוחנן,ציבורי,ד.נ. כפר המכבי,לשכת בריאות חיפה,"ד""ר מרום צבי",04-459489,,חיפה,מרפאות שיניים של תאגידים,רמת יוחנן,55692
,,קיבוץ רעים,ציבורי,קיבוץ רעים ד.נ. נגב,לשכת בריאות באר שבע,"ד""ר זחלקה מהדי",08-940404,,באר שבע,מרפאות שיניים של תאגידים,רעים,55657
32.481235,35.47879,קיבוץ רשפים,ציבורי,קיבוץ רשפים,לשכת בריאות עפולה,"ד""ר אבו עטא סמיר",04-583131,,יזרעאל,מרפאות שיניים של תאגידים,רשפים,556L4
,,קיבוץ שדה אליהו,ציבורי,קיבוץ שדה אליהו ד.נ. בית-שאן,לשכת בריאות עפולה,"ד""ר פישר שמשון",04-580910,,יזרעאל,מרפאות שיניים של תאגידים,שדה אליהו,55691
30.873611,34.793098,קיבוץ שדה בוקר,ציבורי,קיבוץ שדה בוקר,לשכת בריאות באר שבע,"ד""ר ברקוביץ הרי",08-560322,,באר שבע,מרפאות שיניים של תאגידים,שדה בוקר,55663
32.525068,35.480855,קיבוץ שדה נחום,ציבורי,קיבוץ שדה נחום,לשכת בריאות עפולה,"ד""ר כסה גבריאל",04-582803,,יזרעאל,מרפאות שיניים של תאגידים,שדה נחום,556H8
33.188234,35.62307,קיבוץ שדה נחמיה,ציבורי,קיבוץ שדה נחמיה,לשכת בריאות צפת,"ד""ר קרימשטיין אירינה",04-946911,,צפת,מרפאות שיניים של תאגידים,שדה נחמיה,556F9
,,קיבוץ שדות ים,ציבורי,קיבוץ שדות ים ד.נ. חפר,לשכת בריאות חדרה,"ד""ר קדרון נעמי רבקה",04-364441,,חדרה,מרפאות שיניים של תאגידים,שדות ים,556K1
31.4134617,34.7416902,קיבוץ שובל,ציבורי,קיבוץ שובל ד.נ. הנגב,לשכת בריאות באר שבע,"ד""ר ברקוביץ הרי",08-916228,,באר שבע,מרפאות שיניים של תאגידים,שובל,55653
32.497103,35.497336,קיבוץ שלוחות,ציבורי,ד.נ. עמק בית שאן,לשכת בריאות עפולה,"ד""ר פישר שמשון",06-6062111,,יזרעאל,מרפאות שיניים של תאגידים,שלוחות,556U4
,,קיבוץ שמיר,ציבורי,ד.נ. גליל עליון,לשכת בריאות צפת,"ד""ר גולן איילת איה",04-947828,,צפת,מרפאות שיניים של תאגידים,שמיר,556L5
32.971645,35.1557,קיבוץ שמרת,ציבורי,ד.נ. אשרת,לשכת בריאות עכו,"ד""ר שלום הדס",04-9854791,,עכו,מרפאות שיניים של תאגידים,אשרת,556J1
,,קיבוץ שעלבים - שן איילון,ציבורי,קיבוץ שעלבים ד.נ. שמשון,לשכת בריאות רמלה,"ד""ר פדר יעקב לרי",02-259105,,רמלה,מרפאות שיניים של תאגידים,שעלבים,556A0
32.686919,35.604656,קיבוץ שער הגולן,ציבורי,,לשכת בריאות טבריה,"ד""ר שחר דוד",06-6677381,,כנרת,מרפאות שיניים של תאגידים,שער הגולן,556Q4
32.216586,34.822409,קיבוץ שפיים,ציבורי,קיבוץ שפיים,לשכת בריאות נתניה,"ד""ר בוצר ברי",09-523409,,השרון,מרפאות שיניים של תאגידים,שפיים,556G1
,,קיבוץ שריד,ציבורי,"קיבוץ שריד, דואר שריד",לשכת בריאות עפולה,"ד""ר אפריאט אברהם",04-548111,,יזרעאל,מרפאות שיניים של תאגידים,שריד,556J6
32.556704,35.398914,קיבוץ תל-יוסף,ציבורי,קיבוץ תל-יוסף,לשכת בריאות עפולה,"ד""ר קאסם חוסני",04-534954,,יזרעאל,מרפאות שיניים של תאגידים,תל יוסף,556J2
31.5229528,34.5969263,קיסר דנט,פרטי,יגאל אלון 15,לשכת בריאות אשקלון,"ד""ר אניקין אנדריי",077-7282646,077-7282646,אשקלון,מרפאות שיניים של תאגידים,שדרות,557LM
32.0379235,34.7526577,"קיקודנט בע""מ",פרטי,"הבע""שט 19",לשכת בריאות תל אביב-יפו,מר רויטמן איסק,03-6596688,,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,557N5
32.6988198,35.31185500000001,"קלינידנט בע""מ",פרטי,דרך החטיבות מרכז עופר,לשכת בריאות עפולה,"ד""ר עיסא חנא",04-6311155,04-6311152,יזרעאל,מרפאות שיניים של תאגידים,נצרת עלית,557MI
32.3283891,34.8568304,"קליניקה שן 2005 בע""מ",פרטי,שער הגיא 1,לשכת בריאות נתניה,"ד""ר ליבוביץ אנדרי",09-8621385,09-8621386,השרון,מרפאות שיניים של תאגידים,נתניה,5575O
32.3283891,34.8568304,"קליניקה שן 2005 בע""מ",פרטי,שער הגיא 1,לשכת בריאות נתניה,"ד""ר ליבוביץ אנדרי",09-8621385,09-8621386,השרון,מרפאות שיניים של תאגידים,נתניה,5575O
31.750051,34.984261,קר דנט - בית שמש,פרטי,השבעה 1/55,לשכת בריאות ירושלים,"ד""ר ריבקין איליה",03-6944004,03-6090306,ירושלים,מרפאות שיניים של תאגידים,בית שמש,557NK
32.0153114,34.7552302,קר דנט - בת ים,פרטי,יוספטל 92,לשכת בריאות תל אביב-יפו,"ד""ר גרינברג אמיר אנדרי",03-5531505,,תל-אביב,מרפאות שיניים של תאגידים,בת ים,557OB
31.9640053,34.803438,קר דנט - ראשון לציון,פרטי,רוטשילד 34,לשכת בריאות רחובות,"ד""ר בינדרמן צחי",03-9665782,03-9641591,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557NM
32.0785277,34.7748559,קר דנט - תל אביב,פרטי,ריינס 6,לשכת בריאות תל אביב-יפו,"ד""ר בלחש שחר",03-6944020,03-6090306,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,557NL
31.6604713,34.5894838,"קר שרותי רפואה בע""מ",פרטי,שדרות בן גוריון 1,לשכת בריאות אשקלון,"ד""ר פינחסוב רפאל",08-6756755,08-6756766,אשקלון,מרפאות שיניים של תאגידים,אשקלון,557LP
31.2404779,34.7894623,"קר שרותי רפואה בע""מ - באר שבע",פרטי,עצמאות 54,לשכת בריאות באר שבע,"ד""ר מרוז בלום דניאל",03-6944004,03-6090306,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557PQ
